"","x"
"1508",15415
"1509",12082.6768428891
"1510",22960.1154132539
"1511",7107.20774385704
"1512",9783.52082206598
"1513",8846.47917793402
"1514",28742.444957014
"1515",20617.555042986
"1516",0
"1517",25990
"1518",20243.6942379182
"1519",24346.3057620818
"1520",19527.0617620345
"1521",2602.93823796549
"1522",32280
"1523",30630
"1524",11643.7959667853
"1525",5236.20403321471
"1526",23910
"1527",47004.2300429185
"1528",12855.7699570815
"1529",12920.7702084392
"1530",30979.2297915608
"1531",8456.16203226914
"1532",21583.8379677309
"1533",30175
"1534",1485
"1535",26930
"1536",25227.418579235
"1537",22702.581420765
"1538",0
"1539",52910
"1540",35875.5025307303
"1541",10654.4974692697
"1542",19720
"1543",0
"1544",35580
"1545",26080
"1546",36000
"1547",6040
"1548",0
"1549",43340
"1550",15760
"1551",18226.9822737344
"1552",44053.0177262656
"1553",0
"1554",42450
"1555",29509.1154138193
"1556",1200.88458618071
"1557",10540.2768834514
"1558",6986.63876368319
"1559",10673.0843528654
"1560",12268.4465558195
"1561",31171.5534441805
"1562",14335.1313544865
"1563",2954.86864551348
"1564",27257.9572763685
"1565",23310.6141522029
"1566",6651.42857142857
"1567",19098.0029225524
"1568",11201.9970774476
"1569",22678.2666241429
"1570",43131.7333758571
"1571",13939.8507462687
"1572",1890.14925373134
"1573",0
"1574",52900
"1575",18890
"1576",13775.1901140684
"1577",10394.5274307442
"1578",5460.2824551874
"1579",18899.5074224022
"1580",38520.4925775978
"1581",9400
"1582",19560
"1583",20239.6678775298
"1584",19680.3321224702
"1585",31610
"1586",14050
"1587",26680.1660309625
"1588",19499.8339690375
"1589",27770.0992555831
"1590",11679.9007444169
"1591",15316.5858585859
"1592",15843.4141414141
"1593",16831.2495550018
"1594",11428.7504449982
"1595",21428.2402577478
"1596",15181.7597422522
"1597",15340
"1598",1250
"1599",20410
"1600",31828.2633103948
"1601",24511.7366896052
"1602",0
"1603",20290
"1604",49804.1216299397
"1605",35115.8783700603
"1606",6620
"1607",9750
"1608",32742.5405671201
"1609",31257.4594328799
"1610",0
"1611",14292.0664206642
"1612",19907.9335793358
"1613",22392.6005428078
"1614",20517.3994571922
"1615",27991.8661679135
"1616",7688.13383208645
"1617",39660
"1618",14915.1470588235
"1619",10384.8529411765
"1620",33220
"1621",26320
"1622",5480
"1623",27147.7235661865
"1624",13132.2764338135
"1625",21420
"1626",26730
"1627",106417.813808945
"1628",47892.1861910553
"1629",30650
"1630",11801.4993804213
"1631",17068.5006195787
"1632",9370
"1633",33060.4666854091
"1634",3619.53331459095
"1635",19530
"1636",27916.7727272727
"1637",31423.2272727273
"1638",9160
"1639",19580
"1640",23806.1312758096
"1641",25473.8687241904
"1642",36731.6573033708
"1643",85478.3426966292
"1644",27073.5394214407
"1645",10506.4605785593
"1646",21240.8930469913
"1647",15625.1796725494
"1648",11993.9272804593
"1649",18754.0627084723
"1650",27635.9372915277
"1651",21992.047335001
"1652",32437.952664999
"1653",9750
"1654",740
"1655",38824.8394324122
"1656",14815.1605675878
"1657",3280
"1658",1800
"1659",12376.0112359551
"1660",4953.98876404494
"1661",16336.7318982387
"1662",15653.2681017613
"1663",36593.5610010428
"1664",54956.4389989573
"1665",19320
"1666",23317.9047956114
"1667",17257.7561493541
"1668",18004.3390550345
"1669",33940
"1670",18110
"1671",15840
"1672",22840
"1673",19610
"1674",39166.8784700802
"1675",11503.1215299198
"1676",19323.3101705622
"1677",15436.6898294378
"1678",22040.4269256833
"1679",26029.5730743167
"1680",27493.8461538462
"1681",33686.1538461538
"1682",9169.62218945816
"1683",19620.3778105418
"1684",19100
"1685",21020
"1686",38134.528094014
"1687",18795.471905986
"1688",15210
"1689",14950.1665916254
"1690",7289.83340837461
"1691",20100
"1692",15050
"1693",13305
"1694",13595
"1695",10040.0518947622
"1696",7215.04948105238
"1697",21220.7832488535
"1698",5284.11537533188
"1699",18420
"1700",13707.8064750818
"1701",15212.1935249182
"1702",34068.608
"1703",30651.392
"1704",32544.9643947101
"1705",8015.03560528993
"1706",15570
"1707",15990.8903566711
"1708",63969.1096433289
"1709",7330
"1710",13080.1628603519
"1711",15669.8371396481
"1712",12732.9726745791
"1713",24987.0273254209
"1714",20320.3234152652
"1715",27739.6765847348
"1716",27604.9637718663
"1717",58542.3263637305
"1718",14472.7098644033
"1719",0
"1720",3885
"1721",28565
"1722",150037.963407319
"1723",-1027.96340731854
"1724",23490
"1725",22087.7691711851
"1726",9394.60108443067
"1727",7207.6297443842
"1728",12064.0647482014
"1729",17425.9352517986
"1730",10600
"1731",30393.4600760456
"1732",23616.5399239544
"1733",27680
"1734",25940
"1735",17791.3821138211
"1736",2228.61788617886
"1737",53620
"1738",18361.8070249683
"1739",6868.19297503174
"1740",21165
"1741",9505
"1742",0
"1743",18605.6209150327
"1744",27856.6339869281
"1745",20107.7450980392
"1746",16090
"1747",20990
"1748",22353.9757756056
"1749",30066.0242243944
"1750",24067.9729119639
"1751",25662.0270880361
"1752",38686.3224267212
"1753",7666.92229038855
"1754",8676.75528289025
"1755",33224.6957040573
"1756",87435.3042959427
"1757",29445.2352941176
"1758",20044.7647058824
"1759",20578.2579639118
"1760",25841.7420360882
"1761",15635.4054054054
"1762",19954.5945945946
"1763",10890
"1764",35810
"1765",21746.1237440508
"1766",15773.8762559492
"1767",27145.162708883
"1768",7084.83729111698
"1769",27616.38533961
"1770",21333.61466039
"1771",27980
"1772",14430
"1773",23086.8797202797
"1774",19583.1202797203
"1775",22160
"1776",23324.385026738
"1777",14245.7127051448
"1778",16361.464134243
"1779",3591.76101788678
"1780",3068.33855799373
"1781",3068.33855799373
"1782",0
"1783",30094.8007138608
"1784",3665.1992861392
"1785",2080
"1786",23743.9916162087
"1787",43186.0083837913
"1788",15737.3630924989
"1789",12132.6369075011
"1790",0
"1791",7039.04344779257
"1792",15350.9565522074
"1793",0
"1794",16650
"1795",10593.6947115385
"1796",283913.15625
"1797",9342.97596153846
"1798",7440.17307692308
"1799",320
"1800",65030
"1801",26492.6448622199
"1802",13597.3551377801
"1803",47620.3415630221
"1804",0
"1805",20569.6584369779
"1806",50250
"1807",0
"1808",4416.95456406058
"1809",20163.0454359394
"1810",13290
"1811",13950
"1812",520
"1813",520
"1814",16620
"1815",20090
"1816",28250
"1817",17542.4379399778
"1818",9497.56206002223
"1819",27862.4708571429
"1820",19687.5291428571
"1821",24675
"1822",4425
"1823",142.604596346494
"1824",24057.3954036535
"1825",21140
"1826",30417.6775620546
"1827",11552.3224379454
"1828",15844.4894627486
"1829",19265.5105372514
"1830",12080.036407767
"1831",31769.963592233
"1832",26170
"1833",15654.7148852135
"1834",26595.2851147865
"1835",0
"1836",25820
"1837",20005.9518072289
"1838",17524.0481927711
"1839",43643.4967120355
"1840",33606.5032879645
"1841",20580.2293013235
"1842",14439.7706986765
"1843",27800
"1844",9350
"1845",0
"1846",2240
"1847",53360
"1848",0
"1849",7268.31199068685
"1850",22251.6880093132
"1851",16260
"1852",18370
"1853",0
"1854",19335
"1855",7445
"1856",0
"1857",18190
"1858",26371.5976962457
"1859",23118.4023037543
"1860",28083.5251461988
"1861",16006.4748538012
"1862",30410.4857194834
"1863",26429.5142805166
"1864",77360
"1865",0
"1866",25861.8434343434
"1867",36968.1565656566
"1868",12380
"1869",3648.30641703587
"1870",71431.6935829641
"1871",40656.7839889579
"1872",19503.2160110421
"1873",8065
"1874",8065
"1875",35600
"1876",8972.88732394366
"1877",5037.11267605634
"1878",25780
"1879",18100
"1880",2024.07236658284
"1881",75295.9276334172
"1882",63850
"1883",7605.38910505837
"1884",6104.61089494163
"1885",7198.73713751169
"1886",36901.2628624883
"1887",25015.4405874499
"1888",38444.5594125501
"1889",14611.8613138686
"1890",7708.13868613139
"1891",29750
"1892",13710
"1893",13760
"1894",22540
"1895",18892.4659049023
"1896",8327.53409509768
"1897",18840
"1898",50151.9205101587
"1899",25048.0794898413
"1900",47830
"1901",14230
"1902",18360
"1903",29750
"1904",820
"1905",8514.84517945109
"1906",22955.1548205489
"1907",37197.7488744372
"1908",26702.2511255628
"1909",32285
"1910",3455
"1911",21820
"1912",14010
"1913",18310
"1914",9260
"1915",4230
"1916",21420
"1917",32378.9486416077
"1918",27851.0513583923
"1919",27132.2636103152
"1920",14867.7363896848
"1921",0
"1922",19919.6208643343
"1923",117100.379135666
"1924",26340
"1925",14450
"1926",12710
"1927",7734.74903474903
"1928",21445.1737451737
"1929",17720.0772200772
"1930",6148.73362445415
"1931",20301.2663755459
"1932",26320
"1933",26350
"1934",16208.2525252525
"1935",15221.7474747475
"1936",29148.7924528302
"1937",9281.20754716981
"1938",30070.0453239001
"1939",18349.9546760999
"1940",37070
"1941",25051.20223398
"1942",16828.79776602
"1943",9000
"1944",27450
"1945",15890
"1946",12271.6473072862
"1947",20480.0158394931
"1948",0
"1949",18898.3368532207
"1950",12894.6697038724
"1951",13475.3302961276
"1952",77360
"1953",21700
"1954",26060
"1955",26649.4711756695
"1956",19020.5288243305
"1957",29675
"1958",5295
"1959",40913.3717656522
"1960",78997.1309827055
"1961",16962.3595656254
"1962",20897.1376860169
"1963",17080
"1964",28390
"1965",18150
"1966",42882.1337090164
"1967",29863.4989754098
"1968",6504.36731557377
"1969",14100
"1970",30555
"1971",6165
"1972",14140
"1973",2757.22919280636
"1974",26822.7708071936
"1975",0
"1976",0
"1977",0
"1978",17710
"1979",26550
"1980",20670
"1981",20413.9603960396
"1982",15856.0396039604
"1983",40141.8629550321
"1984",9848.13704496788
"1985",36181.8157423971
"1986",1998.18425760286
"1987",14875
"1988",465
"1989",18980
"1990",45540
"1991",0
"1992",35259.091769158
"1993",145
"1994",28905.908230842
"1995",26030
"1996",28287.5813732478
"1997",15336.1677358042
"1998",466.250890947969
"1999",66690
"2000",8520
"2001",49821.6393442623
"2002",6248.36065573771
"2003",89965.4494841985
"2004",40074.5505158015
"2005",37417.9024081115
"2006",21382.0975918885
"2007",18639.7669491525
"2008",8010.23305084746
"2009",0
"2010",40686.2842675048
"2011",23043.7157324952
"2012",27020
"2013",20980
"2014",20827.6351204689
"2015",30682.3648795311
"2016",20098.1258941345
"2017",16441.8741058655
"2018",28540
"2019",14329.3202416918
"2020",12890.6797583082
"2021",23040
"2022",15458.7873134328
"2023",6021.21268656716
"2024",13886.8208714363
"2025",66913.1791285637
"2026",20040
"2027",2201.03448275862
"2028",21268.9655172414
"2029",14950
"2030",1976.31029517639
"2031",14063.6897048236
"2032",8184.87820243595
"2033",18575.1217975641
"2034",69166.041386724
"2035",21153.958613276
"2036",16820
"2037",0
"2038",20990
"2039",11280
"2040",49009.8350451292
"2041",20390.1649548708
"2042",6934.9427480916
"2043",19745.0572519084
"2044",190
"2045",190
"2046",35989.6280505734
"2047",51060.3719494266
"2048",0
"2049",42395.8623220314
"2050",28174.1376779686
"2051",27590
"2052",9420
"2053",48980
"2054",8834.46697566628
"2055",9755.53302433372
"2056",12650
"2057",2660
"2058",17956.6230936819
"2059",10173.3769063181
"2060",5000
"2061",5000
"2062",51570
"2063",61579.1562055131
"2064",26000.8437944869
"2065",22087.926410976
"2066",39932.073589024
"2067",0
"2068",29120
"2069",-1886.67938931298
"2070",16616.679389313
"2071",13620
"2072",7175.09191176471
"2073",16994.9080882353
"2074",16740.2242833052
"2075",14119.7757166948
"2076",20062.7696181284
"2077",55657.2303818716
"2078",36410
"2079",14300
"2080",38320
"2081",50252.776119403
"2082",19197.223880597
"2083",0
"2084",0
"2085",8769.45493793848
"2086",9780.54506206152
"2087",20810
"2088",19040.742650851
"2089",20959.257349149
"2090",61947.662896288
"2091",2892.33710371196
"2092",11920
"2093",101015
"2094",3535
"2095",21024.5588235294
"2096",22915.4411764706
"2097",2149.11608093717
"2098",26140.8839190628
"2099",20555
"2100",905
"2101",19342.0695887935
"2102",3857.93041120651
"2103",18850
"2104",22640
"2105",34672.1648626145
"2106",15467.8351373855
"2107",17117.6759530792
"2108",14192.3240469208
"2109",90305.7428626918
"2110",16354.2571373082
"2111",16329.2996742671
"2112",3660.7003257329
"2113",16851.869296438
"2114",21568.130703562
"2115",18196.2420382166
"2116",5413.75796178344
"2117",22002.2799575822
"2118",41447.7200424178
"2119",21530.6598984772
"2120",10415.2107702494
"2121",13604.1293312734
"2122",12775.7853742968
"2123",11564.2146257032
"2124",40539.3739130435
"2125",66880.6260869565
"2126",33940
"2127",12527.7326388889
"2128",16362.2673611111
"2129",27220
"2130",16870
"2131",15410
"2132",27175
"2133",35
"2134",18256.844774711
"2135",28513.155225289
"2136",23911.74934987
"2137",37178.25065013
"2138",35263.1182795699
"2139",34720.1075268817
"2140",6776.77419354839
"2141",12710
"2142",30660
"2143",17416.935483871
"2144",29133.064516129
"2145",11650
"2146",11650
"2147",5155
"2148",10945
"2149",17370
"2150",36020
"2151",29865
"2152",5265
"2153",32960
"2154",35166.6803805606
"2155",5093.31961943944
"2156",56080
"2157",6820
"2158",10252.8940016434
"2159",66017.1059983566
"2160",15817.6311605723
"2161",9402.36883942766
"2162",19255
"2163",1225
"2164",80704.2854186071
"2165",19365.7145813929
"2166",58595.6152578887
"2167",23154.3847421113
"2168",0
"2169",39310
"2170",62209.1463414634
"2171",775
"2172",14480
"2173",22988.2921863069
"2174",14411.7078136931
"2175",32400
"2176",1726.33333333333
"2177",5613.66666666667
"2178",53458.2939189189
"2179",2751.70608108108
"2180",20986.0828402367
"2181",19873.9171597633
"2182",2490
"2183",19780
"2184",0
"2185",32804.120966575
"2186",49515.879033425
"2187",7490.3664921466
"2188",86969.6335078534
"2189",51441.2532637076
"2190",22168.7467362924
"2191",6580
"2192",9680
"2193",9635.73628318584
"2194",8018.7203539823
"2195",11105.5433628319
"2196",7350.15107913669
"2197",23309.8489208633
"2198",15770
"2199",10659.7495102155
"2200",22365.3302546879
"2201",5654.92023509656
"2202",10150
"2203",31119.0513833992
"2204",28960.9486166008
"2205",14140
"2206",28178.5789844852
"2207",311.42101551481
"2208",25080
"2209",32233.2029339853
"2210",23066.7970660147
"2211",24100
"2212",9920
"2213",15600
"2214",15788.8038277512
"2215",10929.5374800638
"2216",5291.65869218501
"2217",14860
"2218",14907.5183610359
"2219",11462.4816389641
"2220",21990
"2221",44890
"2222",28760
"2223",21660
"2224",1750
"2225",9970
"2226",4205
"2227",21095
"2228",21709.1161315894
"2229",30330.8838684106
"2230",23485
"2231",23485
"2232",29599.6260815822
"2233",4330.3739184178
"2234",65580
"2235",0
"2236",20645.621042377
"2237",26164.378957623
"2238",18362.1821305842
"2239",12877.8178694158
"2240",16430
"2241",9805.71661237785
"2242",9684.28338762215
"2243",38920
"2244",7859.20602327173
"2245",23530.7939767283
"2246",0
"2247",21030
"2248",17300
"2249",24653.5458377239
"2250",32778.4773445732
"2251",6350.39289477646
"2252",11227.5839229264
"2253",1735
"2254",41985
"2255",62100
"2256",8540
"2257",21373.0374064838
"2258",55286.9625935162
"2259",27236.37717819
"2260",10573.62282181
"2261",21100
"2262",34852.6733398438
"2263",61247.3266601562
"2264",8700
"2265",13354.8021582734
"2266",8005.19784172662
"2267",26930
"2268",48112.3446561723
"2269",80137.6553438277
"2270",51172.0130718954
"2271",12107.9869281046
"2272",7288.08664259928
"2273",14021.3176895307
"2274",18620.59566787
"2275",10075.8176100629
"2276",9034.18238993711
"2277",12800
"2278",25498.7863149847
"2279",30911.2136850153
"2280",7670
"2281",15002.6505724241
"2282",26427.3494275759
"2283",18659.0891137991
"2284",23310.9108862009
"2285",12988.8119469027
"2286",33941.1880530973
"2287",12040
"2288",34900.3129251701
"2289",18429.6870748299
"2290",8015
"2291",4415
"2292",28100
"2293",40490
"2294",0
"2295",16420
"2296",12450
"2297",11522.223870755
"2298",22347.776129245
"2299",45710
"2300",11792.2784810127
"2301",14037.7215189873
"2302",3541.92533878803
"2303",37378.074661212
"2304",30330
"2305",5228.19338422392
"2306",33241.8066157761
"2307",14377.9717180245
"2308",21082.0282819755
"2309",17636.2843601896
"2310",14703.7156398104
"2311",48135.2344251766
"2312",1784.76557482338
"2313",46046.694417238
"2314",24663.305582762
"2315",19976.9406021155
"2316",2363.05939788446
"2317",57197.153030303
"2318",205
"2319",13197.846969697
"2320",32140.4931756142
"2321",24849.5068243858
"2322",28573.1393396754
"2323",62886.8606603246
"2324",17326.0926640927
"2325",14793.9073359073
"2326",27730
"2327",0
"2328",25517.6229508197
"2329",27172.3770491803
"2330",10710
"2331",21160.6757634828
"2332",30304.8667966212
"2333",15154.457439896
"2334",24290
"2335",0
"2336",27060
"2337",33160
"2338",9650
"2339",20600
"2340",11110
"2341",13785.102258202
"2342",11894.897741798
"2343",33500
"2344",19890
"2345",28876.4994487321
"2346",54313.5005512679
"2347",12867.6650863529
"2348",27072.3349136471
"2349",0
"2350",20785.1903898459
"2351",6924.80961015413
"2352",27813.3846153846
"2353",6988.35897435897
"2354",698.25641025641
"2355",35010
"2356",6140
"2357",14340
"2358",20323.7901648505
"2359",18656.2098351495
"2360",15390
"2361",27620
"2362",14710.4720229555
"2363",17588.6857962697
"2364",12940.8421807747
"2365",45110
"2366",8533.95577395577
"2367",15926.0442260442
"2368",22066.4435840708
"2369",18723.5564159292
"2370",7225
"2371",35745
"2372",22307.4653846154
"2373",0
"2374",6362.53461538461
"2375",11140
"2376",1140
"2377",1985
"2378",10035.1138952164
